t_step,wall_time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_wz,roll,pitch
0,0.03444695472717285,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.008481028489768505,-0.2117340862751007,0.3188908100128174,-3.1415538787841797,-0.02033129706978798
1,0.24780941009521484,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.02742963843047619,-0.21408557891845703,0.18381577730178833,-3.135967969894409,-0.06047455966472626
2,0.2787189483642578,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.04629885032773018,-0.21774671971797943,0.12150819599628448,-3.1283388137817383,-0.11017896980047226
3,0.3095681667327881,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.0710676833987236,-0.22262617945671082,0.15846729278564453,-3.1222264766693115,-0.15695372223854065
4,0.32160282135009766,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.10753713548183441,-0.22353556752204895,0.254892498254776,-3.121328353881836,-0.19344447553157806
5,0.35460543632507324,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.15050123631954193,-0.2189834713935852,0.339375376701355,-3.1275880336761475,-0.21766361594200134
6,0.36713624000549316,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.19036166369915009,-0.20728787779808044,0.3902624249458313,-3.140695333480835,-0.22889456152915955
7,0.39885520935058594,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.22224533557891846,-0.18640878796577454,0.3802235722541809,3.1240897178649902,-0.22747084498405457
8,0.40973734855651855,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2432675063610077,-0.15593364834785461,0.31149590015411377,3.1030402183532715,-0.21631596982479095
9,0.4398059844970703,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2523503303527832,-0.11781749129295349,0.19603803753852844,3.081923484802246,-0.19932560622692108
10,0.451427698135376,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2877136468887329,-0.2973215579986572,0.5236106514930725,3.075509786605835,-0.18280029296875
11,0.4906597137451172,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2529847323894501,-0.3041570782661438,-0.10428686439990997,3.1246461868286133,-0.18470029532909393
12,0.5018842220306396,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.17362837493419647,-0.2529366612434387,-0.35093995928764343,3.134591579437256,-0.1748138666152954
13,0.532299280166626,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.1533409059047699,-0.21095532178878784,-0.30315935611724854,3.128889560699463,-0.1508251130580902
14,0.5465247631072998,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.16425064206123352,-0.18110233545303345,-0.19684402644634247,3.1205732822418213,-0.12883077561855316
15,0.5748467445373535,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.17429398000240326,-0.1440453976392746,-0.12641973793506622,3.1104581356048584,-0.11387386918067932
16,0.5864999294281006,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.18259015679359436,-0.10377123206853867,-0.07014580816030502,3.096015214920044,-0.10573028028011322
17,0.616253137588501,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.18825598061084747,-0.06345207989215851,-0.015858253464102745,3.078037977218628,-0.10271349549293518
18,0.6286239624023438,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.19223269820213318,-0.027550460770726204,0.04594364017248154,3.0598533153533936,-0.10243232548236847
19,0.6588587760925293,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.1949353665113449,0.0029097069054841995,0.07383831590414047,3.0444016456604004,-0.10214697569608688
20,0.6707088947296143,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.19795815646648407,0.027323076501488686,0.05692179873585701,3.0327112674713135,-0.09952200204133987
21,0.6984808444976807,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.20454566180706024,0.04520531743764877,0.03619822859764099,3.025136709213257,-0.09404759109020233
22,0.7089366912841797,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.21647579967975616,0.05958458408713341,0.02191299945116043,3.0219674110412598,-0.08709775656461716
23,0.7367165088653564,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.23361237347126007,0.07692702859640121,0.005249718204140663,3.0225443840026855,-0.08098364621400833
24,0.7477645874023438,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.25463125109672546,0.09880713373422623,0.00872688926756382,3.0256540775299072,-0.07784829288721085
25,0.7763242721557617,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2768126130104065,0.12466112524271011,0.031410302966833115,3.0300416946411133,-0.0783468559384346
26,0.7873308658599854,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2979046404361725,0.15133295953273773,0.06109584867954254,3.035285711288452,-0.08130215108394623
27,0.8162014484405518,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.31756043434143066,0.175140380859375,0.10222411155700684,3.0422258377075195,-0.08462836593389511
28,0.8282086849212646,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.33634501695632935,0.1947135031223297,0.14926287531852722,3.0514841079711914,-0.08647432178258896
29,0.8569862842559814,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.35377106070518494,0.21226517856121063,0.17269861698150635,3.061060905456543,-0.08504807949066162
30,0.8685016632080078,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3643505573272705,0.22069936990737915,0.4009484648704529,3.067892074584961,-0.08772116899490356
31,0.8982255458831787,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.33531641960144043,0.19420966506004333,0.30226778984069824,3.0779945850372314,-0.09073547273874283
32,0.9087672233581543,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3235122859477997,0.16098181903362274,0.15000958740711212,3.0825068950653076,-0.0803549513220787
33,0.9351418018341064,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.32351434230804443,0.11833389848470688,-0.007545038126409054,3.0858426094055176,-0.07144418358802795
34,0.9457032680511475,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.32651516795158386,0.07670795172452927,-0.1065010130405426,3.092285633087158,-0.06995972990989685
35,0.9736905097961426,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3278945982456207,0.04502488672733307,-0.10309068113565445,3.1002073287963867,-0.07282327115535736
36,0.9845607280731201,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.33106425404548645,0.021246522665023804,-0.10412860661745071,3.1064155101776123,-0.07592294365167618
37,1.0118165016174316,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3368358016014099,0.0004653990035876632,-0.10163743793964386,3.108470916748047,-0.07807960361242294
38,1.0227766036987305,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3445834815502167,-0.02111472375690937,-0.08623863756656647,3.106628179550171,-0.07925581187009811
39,1.0540738105773926,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3548392057418823,-0.04395918920636177,-0.07250745594501495,3.102781057357788,-0.07982945442199707
40,1.066593885421753,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3675714433193207,-0.0654563382267952,-0.061583906412124634,3.0973143577575684,-0.07990823686122894
41,1.0970683097839355,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.38248521089553833,-0.08378130942583084,-0.05420345813035965,3.0890369415283203,-0.07894019782543182
42,1.1088037490844727,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3986647129058838,-0.09940388798713684,-0.02141953632235527,3.0782108306884766,-0.07586497068405151
43,1.1380481719970703,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.41610491275787354,-0.11581926047801971,0.014842662960290909,3.06842303276062,-0.07036224752664566
44,1.1491048336029053,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.4455714225769043,-0.127683624625206,-0.17247112095355988,3.060856342315674,-0.06872706115245819
45,1.178560495376587,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.43575790524482727,-0.14376623928546906,-0.20571236312389374,3.0586941242218018,-0.07238566875457764
46,1.190119981765747,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.4168814420700073,-0.15511251986026764,-0.15920577943325043,3.0678398609161377,-0.06801637262105942
47,1.2198173999786377,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.4071830213069916,-0.1532333791255951,-0.20445220172405243,3.081794023513794,-0.05766215920448303
48,1.2315864562988281,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.39854738116264343,-0.12692730128765106,-0.23045410215854645,3.0912184715270996,-0.04730222001671791
49,1.2609155178070068,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3779051899909973,-0.07897280901670456,-0.11800283193588257,3.089157819747925,-0.03938981890678406
50,1.2794322967529297,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3528056740760803,-0.03704869747161865,-0.07423867285251617,3.078084707260132,-0.03334417566657066
51,1.3077726364135742,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3363839387893677,-0.004798131994903088,-0.05504222586750984,3.0639216899871826,-0.028142426162958145
52,1.319427490234375,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.32935401797294617,0.020876700058579445,-0.02835451439023018,3.050724506378174,-0.023786863312125206
53,1.347294569015503,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3286288380622864,0.04314865171909332,0.008079325780272484,3.0405774116516113,-0.020597204566001892
54,1.3585972785949707,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.33190464973449707,0.06367278099060059,0.05327129736542702,3.033702850341797,-0.018023092299699783
55,1.387824535369873,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3394976258277893,0.080576591193676,0.1069817915558815,3.0299227237701416,-0.01514984667301178
56,1.3998656272888184,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3502081334590912,0.09361293911933899,0.16755613684654236,3.0299742221832275,-0.011797836050391197
57,1.4284336566925049,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.36222341656684875,0.10676693916320801,0.21012070775032043,3.0347301959991455,-0.008868657983839512
58,1.4403438568115234,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.37303978204727173,0.12657420337200165,0.20366445183753967,3.04331374168396,-0.007489765994250774
59,1.4684391021728516,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3810674846172333,0.152994766831398,0.15795212984085083,3.053560972213745,-0.0077294656075537205
60,1.4802210330963135,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3875659108161926,0.18090730905532837,0.1224978119134903,3.0635318756103516,-0.00865053292363882
61,1.5078227519989014,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3935338258743286,0.2039867490530014,0.0973978042602539,3.072383165359497,-0.008603458292782307
62,1.5196025371551514,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.40004798769950867,0.227410688996315,0.05014445260167122,3.0787343978881836,-0.005593187175691128
63,1.5498361587524414,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.37746721506118774,0.25641000270843506,0.08225549012422562,3.079103708267212,-0.0010429341346025467
64,1.5609872341156006,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.3509502410888672,0.2312437742948532,0.0573231503367424,3.0809521675109863,0.000466167984995991
65,1.5893065929412842,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.326995849609375,0.20310230553150177,-0.0006691897287964821,3.082167148590088,0.008030392229557037
66,1.6012165546417236,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.30608680844306946,0.16776272654533386,-0.06984354555606842,3.0826451778411865,0.015230939723551273
67,1.6302521228790283,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2839397192001343,0.13120876252651215,-0.11512914299964905,3.085433006286621,0.017766611650586128
68,1.642082929611206,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.26545241475105286,0.10544956475496292,-0.10688317567110062,3.0894012451171875,0.015797903761267662
69,1.6715245246887207,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2489851415157318,0.08608526736497879,-0.09373821318149567,3.0938456058502197,0.012647056020796299
70,1.6831157207489014,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.23493777215480804,0.06831201910972595,-0.09011887013912201,3.097942590713501,0.010090294294059277
71,1.721362829208374,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.22297470271587372,0.050817109644412994,-0.07602905482053757,3.1007189750671387,0.008625772781670094
72,1.738356590270996,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.21256525814533234,0.03272710368037224,-0.055025819689035416,3.101898670196533,0.00832370761781931
73,1.7674331665039062,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.2040538489818573,0.013740834780037403,-0.03450685739517212,3.1020572185516357,0.008744250051677227
74,1.7794795036315918,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.19698317348957062,-0.006157977040857077,-0.01707400567829609,3.101609706878662,0.009353467263281345
75,1.8068914413452148,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.1907716989517212,-0.026476768776774406,-0.011850867420434952,3.100196123123169,0.010067161172628403
76,1.8176085948944092,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.18548466265201569,-0.04748840257525444,-0.010061094537377357,3.0974643230438232,0.011071025393903255
77,1.8487486839294434,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.18113094568252563,-0.07013072073459625,-6.684893742203712e-05,3.093592882156372,0.012584070675075054
78,1.8603291511535645,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.17761413753032684,-0.09577701985836029,0.007404543459415436,3.0892887115478516,0.014885088428854942
79,1.8885607719421387,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.17510312795639038,-0.1256975531578064,0.022120602428913116,3.0857419967651367,0.01844862662255764
80,1.900012731552124,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.1739572435617447,-0.1584325134754181,0.049347762018442154,3.0845048427581787,0.024079637601971626
81,1.92759370803833,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.17511886358261108,-0.19043205678462982,0.07536686211824417,3.087186574935913,0.03207537159323692
82,1.9395637512207031,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.196448415517807,-0.20211806893348694,-0.06995546072721481,3.091212272644043,0.03656889870762825
83,1.9665117263793945,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.20918306708335876,-0.20826828479766846,-0.08238779008388519,3.095494508743286,0.03392343968153
84,1.978449821472168,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.21193133294582367,-0.19423145055770874,-0.09506143629550934,3.1014668941497803,0.03018193505704403
85,2.0074079036712646,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.20367898046970367,-0.1475682407617569,-0.09158705174922943,3.1016945838928223,0.027437886223196983
86,2.01788592338562,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.19105589389801025,-0.09548080712556839,-0.054337844252586365,3.0943500995635986,0.024652009829878807
87,2.04510498046875,0.3352386951446533,0.05151503160595894,-0.08995325118303299,0.1889728158712387,-0.05550891533493996,-0.018957512453198433,3.0863356590270996,0.02139126881957054
