t_step,wall_time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_wz,roll,pitch,abs_roll,abs_pitch,force_L,force_R,force
1885,38.18877696990967,0.5,0.0,0.0,0.4906226396560669,0.13668107986450195,0.13823337852954865,3.1237785816192627,0.026364194229245186,3.1237785816192627,0.026364194229245186,219.03944396972656,31.20441436767578,0.0
1886,38.20017957687378,0.5,0.0,0.0,0.4603036940097809,0.09998472034931183,0.019027281552553177,3.1240925788879395,0.030373521149158478,3.1240925788879395,0.030373521149158478,231.36070251464844,0.0,0.0
1887,38.229830265045166,0.5,0.0,0.0,0.43040451407432556,0.06421934813261032,-0.09484554827213287,3.1240386962890625,0.03720318526029587,3.1240386962890625,0.03720318526029587,222.6514129638672,0.0,0.0
1888,38.24165892601013,0.5,0.0,0.0,0.41158536076545715,0.033005811274051666,-0.09908749163150787,3.1235437393188477,0.04520128294825554,3.1235437393188477,0.04520128294825554,216.64540100097656,0.0,0.0
1889,38.270522594451904,0.5,0.0,0.0,0.4002046287059784,0.003858978394418955,-0.04737213999032974,3.124758720397949,0.05141089856624603,3.124758720397949,0.05141089856624603,207.67153930664062,0.0,0.0
1890,38.28178787231445,0.5,0.0,0.0,0.39415302872657776,-0.02217225544154644,-0.00227217935025692,3.127115488052368,0.05560985580086708,3.127115488052368,0.05560985580086708,201.0663299560547,0.0,0.0
1891,38.30898857116699,0.5,0.0,0.0,0.3912939727306366,-0.045078497380018234,0.010380209423601627,3.1284122467041016,0.0563683956861496,3.1284122467041016,0.0563683956861496,196.0437469482422,0.0,0.0
1892,38.319910287857056,0.5,0.0,0.0,0.38855576515197754,-0.06542453169822693,-0.06491884589195251,3.126225233078003,0.054830800741910934,3.126225233078003,0.054830800741910934,179.7738037109375,0.0,0.0
1893,38.34751796722412,0.5,0.0,0.0,0.38536536693573,-0.08597920089960098,-0.17072544991970062,3.118861675262451,0.05223405361175537,3.118861675262451,0.05223405361175537,174.63790893554688,0.0,0.0
1894,38.35914611816406,0.5,0.0,0.0,0.3819550573825836,-0.10952864587306976,-0.19715926051139832,3.1088829040527344,0.04949381202459335,3.1088829040527344,0.04949381202459335,176.54603576660156,0.0,0.0
1895,38.38819646835327,0.5,0.0,0.0,0.3809052109718323,-0.13424603641033173,-0.13346508145332336,3.100659132003784,0.048277996480464935,3.100659132003784,0.048277996480464935,174.57479858398438,0.0,0.0
1896,38.40189719200134,0.5,0.0,0.0,0.3841470777988434,-0.15972204506397247,-0.0029774769209325314,3.09854793548584,0.05000212788581848,3.09854793548584,0.05000212788581848,174.84771728515625,0.0,0.0
1897,38.43078684806824,0.5,0.0,0.0,0.3970339894294739,-0.17466126382350922,-0.06671901792287827,3.104886293411255,0.04992574825882912,3.104886293411255,0.04992574825882912,130.38868713378906,119.0363998413086,0.0
1898,38.44176530838013,0.5,0.0,0.0,0.3922216296195984,-0.16525942087173462,-0.07909460365772247,3.113945245742798,0.045405447483062744,3.113945245742798,0.045405447483062744,54.51028823852539,173.67469787597656,0.0
1899,38.470322132110596,0.5,0.0,0.0,0.3816367983818054,-0.13146300613880157,-0.0033814923372119665,3.1215341091156006,0.046438999474048615,3.1215341091156006,0.046438999474048615,0.0,197.07986450195312,0.0
1900,38.48145937919617,0.5,0.0,0.0,0.3775906264781952,-0.09268130362033844,0.07468231767416,3.1249396800994873,0.046601682901382446,3.1249396800994873,0.046601682901382446,0.0,206.09507751464844,0.0
1901,38.50783967971802,0.5,0.0,0.0,0.38075652718544006,-0.06009766831994057,0.10066477209329605,3.1267924308776855,0.044839613139629364,3.1267924308776855,0.044839613139629364,0.0,204.08251953125,0.0
1902,38.51924395561218,0.5,0.0,0.0,0.3880820870399475,-0.029310282319784164,0.08609960973262787,3.1283023357391357,0.04123226925730705,3.1283023357391357,0.04123226925730705,0.0,208.4250946044922,0.0
1903,38.546298027038574,0.5,0.0,0.0,0.3933562934398651,0.004477077163755894,0.07391304522752762,3.1288809776306152,0.03532122075557709,3.1288809776306152,0.03532122075557709,0.0,204.98233032226562,0.0
1904,38.55754733085632,0.5,0.0,0.0,0.3968653678894043,0.0381767638027668,0.09692978858947754,3.1272318363189697,0.02883834019303322,3.1272318363189697,0.02883834019303322,0.0,192.420166015625,0.0
1905,38.58545804023743,0.5,0.0,0.0,0.40116262435913086,0.06977590918540955,0.15146036446094513,3.1238961219787598,0.02307865023612976,3.1238961219787598,0.02307865023612976,0.0,185.8729705810547,0.0
1906,38.59711480140686,0.5,0.0,0.0,0.4097607731819153,0.09786622226238251,0.23154741525650024,3.120954751968384,0.0180875975638628,3.120954751968384,0.0180875975638628,0.0,179.8126678466797,0.0
1907,38.62602424621582,0.5,0.0,0.0,0.4219817519187927,0.12205516546964645,0.31530657410621643,3.1212735176086426,0.014337615109980106,3.1212735176086426,0.014337615109980106,0.0,172.75973510742188,0.0
1908,38.638089418411255,0.5,0.0,0.0,0.42988720536231995,0.14410576224327087,0.33403462171554565,3.1265931129455566,0.012734640389680862,3.1265931129455566,0.012734640389680862,0.0,156.38003540039062,0.0
1909,38.66616463661194,0.5,0.0,0.0,0.41635584831237793,0.1702568084001541,0.05831218138337135,3.1317813396453857,0.016978658735752106,3.1317813396453857,0.016978658735752106,160.6484375,162.2469482421875,0.0
1910,38.67750120162964,0.5,0.0,0.0,0.41905534267425537,0.17357607185840607,0.12478923797607422,3.1292576789855957,0.019789641723036766,3.1292576789855957,0.019789641723036766,166.44883728027344,115.58879852294922,0.0
1911,38.70526051521301,0.5,0.0,0.0,0.4131484627723694,0.15023401379585266,0.15237288177013397,3.1272969245910645,0.021600980311632156,3.1272969245910645,0.021600980311632156,203.85008239746094,60.66929626464844,0.0
1912,38.71669244766235,0.5,0.0,0.0,0.39455199241638184,0.10823364555835724,0.09690354764461517,3.1251437664031982,0.026959124952554703,3.1251437664031982,0.026959124952554703,230.0496063232422,0.0,0.0
1913,38.74453926086426,0.5,0.0,0.0,0.3737979531288147,0.05853083357214928,-0.021032273769378662,3.1232850551605225,0.03703578561544418,3.1232850551605225,0.03703578561544418,212.2925262451172,0.0,0.0
1914,38.7562096118927,0.5,0.0,0.0,0.3642614483833313,0.016272276639938354,-0.06685119867324829,3.12153697013855,0.04677698388695717,3.12153697013855,0.04677698388695717,194.6189727783203,0.0,0.0
1915,38.78722143173218,0.5,0.0,0.0,0.360892117023468,-0.020113453269004822,-0.030871091410517693,3.121516227722168,0.05454640835523605,3.121516227722168,0.05454640835523605,186.346923828125,0.0,0.0
1916,38.79979920387268,0.5,0.0,0.0,0.3615075945854187,-0.05210527032613754,0.01722940243780613,3.122967004776001,0.059715092182159424,3.122967004776001,0.059715092182159424,178.11526489257812,0.0,0.0
1917,38.82710123062134,0.5,0.0,0.0,0.3624300956726074,-0.08174038678407669,0.009290529415011406,3.124518394470215,0.062345199286937714,3.124518394470215,0.062345199286937714,181.78392028808594,0.0,0.0
1918,38.83830952644348,0.5,0.0,0.0,0.36573347449302673,-0.11085739731788635,-0.009426125325262547,3.1230831146240234,0.06308414041996002,3.1230831146240234,0.06308414041996002,177.9552001953125,0.0,0.0
1919,38.86628246307373,0.5,0.0,0.0,0.3675072193145752,-0.14035263657569885,-0.008915478363633156,3.1200544834136963,0.06279050558805466,3.1200544834136963,0.06279050558805466,164.8127899169922,0.0,0.0
1920,38.87727761268616,0.5,0.0,0.0,0.3698168396949768,-0.172071173787117,-0.025120873004198074,3.1164920330047607,0.06280588358640671,3.1164920330047607,0.06280588358640671,163.43875122070312,0.0,0.0
