t_step,wall_time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_wz,roll,pitch
0,0.027547359466552734,0.5667065382003784,0.0,0.0,-0.05967361107468605,0.018824368715286255,0.28704744577407837,-3.137068033218384,-0.003038096008822322
1,0.22470498085021973,0.5667065382003784,0.0,0.0,-0.053754180669784546,0.01316414587199688,0.11016197502613068,-3.1260480880737305,-0.02242833934724331
2,0.25602173805236816,0.5667065382003784,0.0,0.0,-0.05251674726605415,0.007621601689606905,0.02793356403708458,-3.114297389984131,-0.04420776665210724
3,0.32823705673217773,0.5667065382003784,0.0,0.0,-0.04529526084661484,0.002497947309166193,0.08521898835897446,-3.1060454845428467,-0.06222682446241379
4,0.33968663215637207,0.5667065382003784,0.0,0.0,-0.03304979205131531,-0.0012026596814393997,0.21992947161197662,-3.1014163494110107,-0.07604455202817917
5,0.3693869113922119,0.5667065382003784,0.0,0.0,-0.010150851681828499,-0.0062422724440693855,0.3666011393070221,-3.0993540287017822,-0.08729158341884613
6,0.38074398040771484,0.5667065382003784,0.0,0.0,0.007892549969255924,-0.007311169058084488,0.48600414395332336,-3.10147762298584,-0.09597677737474442
7,0.4130115509033203,0.5667065382003784,0.0,0.0,0.018207715824246407,-0.005521643906831741,0.5501439571380615,-3.1062469482421875,-0.09627673774957657
8,0.42378926277160645,0.5667065382003784,0.0,0.0,0.011520583182573318,0.00012918002903461456,0.4823406934738159,-3.114091634750366,-0.08277327567338943
9,0.45744752883911133,0.5667065382003784,0.0,0.0,-0.05657387897372246,0.009429693222045898,0.44261160492897034,-3.123074769973755,-0.04651081562042236
10,0.46862316131591797,0.5667065382003784,0.0,0.0,0.007976807653903961,-0.13306017220020294,-0.10066679120063782,-3.1034085750579834,-0.004762113559991121
11,0.4983663558959961,0.5667065382003784,0.0,0.0,-0.01947198621928692,-0.07350417971611023,-0.09594790637493134,-3.062653064727783,-0.00398842291906476
12,0.5088794231414795,0.5667065382003784,0.0,0.0,-0.03888125717639923,9.584729559719563e-05,-0.04249248281121254,-3.0511085987091064,-0.003005908103659749
13,0.5366458892822266,0.5667065382003784,0.0,0.0,-0.04559655115008354,0.039750922471284866,-0.013469314202666283,-3.045592784881592,-0.00669843377545476
14,0.5475678443908691,0.5667065382003784,0.0,0.0,-0.05689648538827896,0.06376007199287415,-0.16225552558898926,-3.0380334854125977,-0.013411073945462704
