t_step,wall_time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_wz,roll,pitch,abs_roll,abs_pitch,force_L,force_R,force
53,1.9218592643737793,0.6593365669250488,0.0,0.0,0.44705450534820557,0.09935232251882553,0.023108351975679398,3.1201558113098145,0.07753107696771622,3.1201558113098145,0.07753107696771622,195.7119598388672,5.285177230834961,98.5530014038086
54,1.9466140270233154,0.6593365669250488,0.0,0.0,0.5008571147918701,-0.009092738851904869,-0.16929662227630615,3.133500099182129,0.0646018534898758,3.133500099182129,0.0646018534898758,189.26657104492188,0.0,87.84564971923828
55,1.9852075576782227,0.6593365669250488,0.0,0.0,0.39184245467185974,-0.04221290722489357,-0.24092380702495575,-3.14068603515625,0.0609305314719677,3.14068603515625,0.0609305314719677,199.41305541992188,0.0,104.67449951171875
56,2.0055127143859863,0.6593365669250488,0.0,0.0,0.511550784111023,-0.11703494936227798,-0.39677557349205017,-3.135333299636841,0.05726882815361023,3.135333299636841,0.05726882815361023,207.4188995361328,0.0,94.55654907226562
57,2.0409340858459473,0.6593365669250488,0.0,0.0,0.5910003781318665,-0.21241845190525055,-0.6329473257064819,-3.1283135414123535,0.0483764223754406,3.1283135414123535,0.0483764223754406,196.76025390625,0.0,104.68868255615234
58,2.0594828128814697,0.6593365669250488,0.0,0.0,0.660428524017334,-0.33218491077423096,-0.9251545071601868,-3.1184771060943604,0.03669189661741257,3.1184771060943604,0.03669189661741257,182.41885375976562,0.0,61.14128494262695
59,2.1026690006256104,0.6593365669250488,0.0,0.0,0.6576551795005798,-0.23086422681808472,-0.9549468159675598,-3.1179091930389404,0.026130661368370056,3.1179091930389404,0.026130661368370056,123.08182525634766,0.0,62.7768440246582
60,2.1248505115509033,0.6593365669250488,0.0,0.0,0.589220404624939,-0.2293175905942917,-0.9992340803146362,-3.128939628601074,0.027919864282011986,3.128939628601074,0.027919864282011986,119.40379333496094,0.0,82.02664184570312
61,2.160383462905884,0.6593365669250488,0.0,0.0,0.513944685459137,-0.2583746314048767,-0.6315840482711792,-3.137425661087036,0.04767552390694618,3.137425661087036,0.04767552390694618,139.65704345703125,348.3876647949219,129.24404907226562
62,2.181659698486328,0.6593365669250488,0.0,0.0,0.4564400017261505,-0.3300829827785492,-0.7527101039886475,-3.1410012245178223,0.06555018573999405,3.1410012245178223,0.06555018573999405,149.18678283691406,122.9669189453125,94.4233627319336
63,2.219168186187744,0.6593365669250488,0.0,0.0,0.5827676057815552,-0.20585495233535767,-0.1669526845216751,3.140015125274658,0.06334608048200607,3.140015125274658,0.06334608048200607,111.99238586425781,122.61030578613281,122.9909896850586
64,2.2409865856170654,0.6593365669250488,0.0,0.0,0.6809797883033752,-0.2676904499530792,-0.03424740582704544,3.138524293899536,0.04971363767981529,3.138524293899536,0.04971363767981529,0.0,173.6942596435547,115.63375091552734
65,2.2777137756347656,0.6593365669250488,0.0,0.0,0.5207709670066833,-0.2957225441932678,0.17177166044712067,3.1394553184509277,0.04985566437244415,3.1394553184509277,0.04985566437244415,0.0,224.36367797851562,5.382664680480957
66,2.296377182006836,0.6593365669250488,0.0,0.0,0.5667080879211426,-0.25837019085884094,0.1443394422531128,3.141263008117676,0.04840730130672455,3.141263008117676,0.04840730130672455,0.0,255.9729766845703,25.23847770690918
67,2.3344228267669678,0.6593365669250488,0.0,0.0,0.6098224520683289,-0.25871390104293823,0.02947409078478813,-3.137516975402832,0.03573252633213997,3.137516975402832,0.03573252633213997,0.0,255.10189819335938,66.06402587890625
68,2.3578412532806396,0.6593365669250488,0.0,0.0,0.5769609808921814,-0.27137067914009094,0.007741869427263737,-3.131690740585327,0.02323324605822563,3.131690740585327,0.02323324605822563,0.0,244.48098754882812,62.765193939208984
69,2.394505023956299,0.9924399256706238,0.0,0.0,0.4980211853981018,-0.25439053773880005,0.1325852870941162,-3.1267478466033936,0.025481611490249634,3.1267478466033936,0.025481611490249634,0.0,233.53677368164062,90.62114715576172
70,2.411757230758667,0.9924399256706238,0.0,0.0,0.5445385575294495,-0.12300104647874832,0.35033950209617615,-3.130775213241577,0.03976169228553772,3.130775213241577,0.03976169228553772,0.0,227.9755859375,120.18386840820312
71,2.447758436203003,0.9924399256706238,0.0,0.0,0.4513195753097534,-0.22393636405467987,0.0732412338256836,-3.139716863632202,0.06515063345432281,3.139716863632202,0.06515063345432281,0.0,225.60105895996094,118.35479736328125
72,2.468555212020874,0.9924399256706238,0.0,0.0,0.5620124340057373,-0.1006559431552887,0.1652366816997528,3.129770278930664,0.08953586220741272,3.129770278930664,0.08953586220741272,0.0,193.6817169189453,90.19733428955078
73,2.514791250228882,0.9924399256706238,0.0,0.0,0.47622108459472656,-0.03583669662475586,-0.06033527851104736,3.111225128173828,0.11892849951982498,3.111225128173828,0.11892849951982498,0.0,190.62869262695312,19.226364135742188
74,2.536689043045044,0.9924399256706238,0.0,0.0,0.5209800601005554,-0.009100716561079025,-0.3162606656551361,3.1019864082336426,0.13946326076984406,3.1019864082336426,0.13946326076984406,0.0,182.53005981445312,95.70065307617188
75,2.5744760036468506,0.9924399256706238,0.0,0.0,0.46186363697052,0.02794397622346878,-0.39605334401130676,3.104599952697754,0.14945438504219055,3.104599952697754,0.14945438504219055,0.0,182.60633850097656,126.33128356933594
76,2.601080894470215,0.9924399256706238,0.0,0.0,0.6070749163627625,0.16880622506141663,-0.16591356694698334,3.1093149185180664,0.14755108952522278,3.1093149185180664,0.14755108952522278,0.0,189.2495574951172,50.09770965576172
77,2.63912034034729,0.9924399256706238,0.0,0.0,0.6674944162368774,0.12749692797660828,-0.13176099956035614,3.1190285682678223,0.13939040899276733,3.1190285682678223,0.13939040899276733,0.0,171.52066040039062,95.66080474853516
78,2.6588306427001953,0.9924399256706238,0.0,0.0,0.6365978717803955,0.2518536448478699,0.044075723737478256,3.123659372329712,0.13304241001605988,3.123659372329712,0.13304241001605988,0.0,183.41355895996094,100.69172668457031
79,2.7018349170684814,0.9924399256706238,0.0,0.0,0.6313601136207581,0.16132378578186035,-0.15924106538295746,3.1245081424713135,0.12887123227119446,3.1245081424713135,0.12887123227119446,0.0,150.31356811523438,77.85160827636719
80,2.722287654876709,0.9924399256706238,0.0,0.0,0.7409514784812927,0.20675070583820343,0.1442352533340454,3.129385232925415,0.11840125173330307,3.129385232925415,0.11840125173330307,121.70814514160156,92.0619888305664,106.54357147216797
81,2.764235019683838,0.9924399256706238,0.0,0.0,0.7932684421539307,0.2820022404193878,0.4166378676891327,3.1379687786102295,0.11170202493667603,3.1379687786102295,0.11170202493667603,177.8134765625,38.995792388916016,63.22959899902344
82,2.786923885345459,0.9924399256706238,0.0,0.0,0.8669140338897705,0.2611868679523468,0.33129993081092834,-3.130383014678955,0.10477304458618164,3.130383014678955,0.10477304458618164,203.51388549804688,0.0,35.22829818725586
83,2.832700490951538,0.9924399256706238,0.0,0.0,0.865530252456665,0.17429545521736145,0.1126520037651062,-3.1119821071624756,0.09429888427257538,3.1119821071624756,0.09429888427257538,203.8470458984375,0.0,73.18582916259766
84,2.856997013092041,0.9924399256706238,0.0,0.0,0.8999359011650085,0.24057221412658691,0.19739849865436554,-3.1045689582824707,0.08333263546228409,3.1045689582824707,0.08333263546228409,198.6839599609375,0.0,79.46826171875
85,2.9007985591888428,0.9924399256706238,0.0,0.0,0.8929049968719482,0.3106873631477356,0.3747554123401642,-3.11112380027771,0.08036412298679352,3.11112380027771,0.08036412298679352,207.47994995117188,0.0,99.90742492675781
86,2.9174933433532715,0.9924399256706238,0.0,0.0,0.794905960559845,0.23840293288230896,0.2117919623851776,-3.1219286918640137,0.08955930173397064,3.1219286918640137,0.08955930173397064,223.27354431152344,0.0,108.93495178222656
87,2.983633518218994,0.9924399256706238,0.0,0.0,0.7989842891693115,0.09243208914995193,-0.04631361365318298,-3.125403642654419,0.09383180737495422,3.125403642654419,0.09383180737495422,218.55252075195312,0.0,97.64036560058594
88,3.0024216175079346,0.9924399256706238,0.0,0.0,0.9583137631416321,0.14161890745162964,0.3060078024864197,-3.1258742809295654,0.07931941002607346,3.1258742809295654,0.07931941002607346,222.4931640625,0.0,64.39990997314453
89,3.0391368865966797,0.9924399256706238,0.0,0.0,1.0173368453979492,0.20649854838848114,0.5286675095558167,-3.134742498397827,0.05801642686128616,3.134742498397827,0.05801642686128616,196.58175659179688,0.0,95.31370544433594
90,3.0712685585021973,0.9924399256706238,0.0,0.0,0.9501848220825195,0.07022466510534286,0.2722359299659729,-3.1372876167297363,0.050008367747068405,3.1372876167297363,0.050008367747068405,188.09034729003906,0.0,118.2910385131836
91,3.108283519744873,0.9924399256706238,0.0,0.0,0.8776430487632751,0.12837113440036774,0.3562564551830292,-3.129408836364746,0.05839361622929573,3.129408836364746,0.05839361622929573,171.02711486816406,0.0,98.00618743896484
92,3.13085675239563,0.9924399256706238,0.0,0.0,0.9814774394035339,-0.014228296466171741,0.1739235520362854,-3.1103553771972656,0.0692455843091011,3.1103553771972656,0.0692455843091011,173.07562255859375,0.0,38.968196868896484
93,3.1727755069732666,0.9924399256706238,0.0,0.0,1.0288166999816895,0.013347146101295948,0.2275528907775879,-3.0827999114990234,0.07450350373983383,3.0827999114990234,0.07450350373983383,118.4457778930664,36.68464279174805,15.459726333618164
94,3.192002534866333,0.9924399256706238,0.0,0.0,1.0550113916397095,-0.015445282682776451,-0.11238455772399902,-3.0560219287872314,0.07031290978193283,3.0560219287872314,0.07031290978193283,29.583465576171875,132.7762451171875,69.13909912109375
95,3.2285220623016357,0.9924399256706238,0.0,0.0,0.9209368228912354,0.050140440464019775,0.22553029656410217,-3.0504324436187744,0.05964721366763115,3.0504324436187744,0.05964721366763115,0.0,174.7039337158203,116.76109313964844
96,3.246441602706909,0.9924399256706238,0.0,0.0,0.7910472750663757,-0.04110260680317879,0.15643428266048431,-3.0570554733276367,0.05118747055530548,3.0570554733276367,0.05118747055530548,0.0,191.9697723388672,92.74897003173828
97,3.285792350769043,0.9924399256706238,0.0,0.0,0.7805525660514832,0.08501118421554565,0.35474538803100586,-3.070546865463257,0.045945726335048676,3.070546865463257,0.045945726335048676,0.0,203.31146240234375,111.64605712890625
98,3.3023509979248047,0.9924399256706238,0.0,0.0,0.655377984046936,0.0018509472720324993,0.1351616084575653,-3.080671548843384,0.05319126322865486,3.080671548843384,0.05319126322865486,0.0,211.43553161621094,70.6742935180664
99,3.3414885997772217,0.9924399256706238,0.0,0.0,0.7020328640937805,0.0743623673915863,0.2400466799736023,-3.086534261703491,0.06325577944517136,3.086534261703491,0.06325577944517136,0.0,200.98988342285156,101.70442199707031
100,3.36018705368042,0.9924399256706238,0.0,0.0,0.7511498332023621,-0.05642668530344963,0.026275914162397385,-3.085993528366089,0.06203625351190567,3.085993528366089,0.06203625351190567,0.0,190.399658203125,96.96923065185547
101,3.394378423690796,0.9924399256706238,0.0,0.0,0.8524481654167175,-0.10066387057304382,0.003727901726961136,-3.0835916996002197,0.050596896559000015,3.0835916996002197,0.050596896559000015,0.0,186.95556640625,102.62541198730469
102,3.4131057262420654,0.9924399256706238,0.0,0.0,0.9003955721855164,0.01955251209437847,0.25801122188568115,-3.0871286392211914,0.043347813189029694,3.0871286392211914,0.043347813189029694,0.0,226.2240447998047,92.61398315429688
103,3.4809176921844482,0.9924399256706238,0.0,0.0,1.0085009336471558,-0.02806028723716736,0.131864994764328,-3.0896880626678467,0.036484621465206146,3.0896880626678467,0.036484621465206146,0.0,255.87966918945312,79.70417785644531
104,3.5028438568115234,0.9924399256706238,0.0,0.0,1.0267068147659302,-0.13226160407066345,-0.009578421711921692,-3.0790603160858154,0.02936924621462822,3.0790603160858154,0.02936924621462822,0.0,260.63079833984375,97.4373779296875
105,3.544471025466919,0.9924399256706238,0.0,0.0,0.9969488978385925,-0.23454640805721283,-0.08872151374816895,-3.059861898422241,0.028244301676750183,3.059861898422241,0.028244301676750183,0.0,240.99107360839844,61.32032012939453
106,3.563260793685913,0.9924399256706238,0.0,0.0,1.0124388933181763,-0.2877367436885834,-0.08010071516036987,-3.045241117477417,0.03213362768292427,3.045241117477417,0.03213362768292427,0.0,232.92337036132812,45.5516357421875
107,3.6180169582366943,0.9924399256706238,0.0,0.0,0.9824708700180054,-0.26791590452194214,0.19563236832618713,-3.042188882827759,0.04837626963853836,3.042188882827759,0.04837626963853836,0.0,209.0401611328125,68.47764587402344
108,3.6523025035858154,0.9924399256706238,0.0,0.0,1.029097080230713,-0.3481065332889557,0.21771745383739471,-3.0533316135406494,0.06776386499404907,3.0533316135406494,0.06776386499404907,0.0,144.90138244628906,93.74417877197266
109,3.6949949264526367,0.9924399256706238,0.0,0.0,1.0628185272216797,-0.27060002088546753,0.888647198677063,-3.073941707611084,0.0802907794713974,3.073941707611084,0.0802907794713974,206.5837860107422,20.539709091186523,73.97634887695312
110,3.7155768871307373,0.9924399256706238,0.0,0.0,0.9627785086631775,-0.2001744657754898,0.5627670288085938,-3.0834202766418457,0.09266398102045059,3.0834202766418457,0.09266398102045059,229.79302978515625,0.0,37.95443344116211
111,3.763655662536621,0.9924399256706238,0.0,0.0,0.8735557198524475,-0.22157354652881622,0.11008575558662415,-3.08864164352417,0.10835997760295868,3.08864164352417,0.10835997760295868,213.5599822998047,0.0,78.31053161621094
112,3.7843871116638184,0.9924399256706238,0.0,0.0,0.789292573928833,-0.12652142345905304,0.1121942549943924,-3.101886034011841,0.13025060296058655,3.101886034011841,0.13025060296058655,201.5045623779297,0.0,43.35539627075195
113,3.827418327331543,0.9924399256706238,0.0,0.0,0.7727487087249756,-0.07424140721559525,0.22270934283733368,-3.1225433349609375,0.14751917123794556,3.1225433349609375,0.14751917123794556,160.5646209716797,0.0,89.54975891113281
114,3.847230911254883,0.9924399256706238,0.0,0.0,0.7459668517112732,0.02644496038556099,0.4644958972930908,3.135281562805176,0.15134036540985107,3.135281562805176,0.15134036540985107,171.43145751953125,169.55950927734375,92.15670776367188
115,3.890883684158325,0.9924399256706238,0.0,0.0,0.7986450791358948,-0.057490166276693344,0.11844746023416519,3.118962049484253,0.1317298412322998,3.118962049484253,0.1317298412322998,152.73419189453125,95.60368347167969,83.13446807861328
116,3.911105155944824,0.9924399256706238,0.0,0.0,0.8570191860198975,-0.0010752095840871334,0.22230403125286102,3.1160147190093994,0.11177659779787064,3.1160147190093994,0.11177659779787064,132.30296325683594,57.86899948120117,90.42698669433594
117,3.9542534351348877,0.9924399256706238,0.0,0.0,0.7025536894798279,-0.02754533663392067,0.15397803485393524,3.113109827041626,0.11376309394836426,3.113109827041626,0.11376309394836426,146.2413787841797,16.944299697875977,42.22911834716797
118,3.977052688598633,0.9924399256706238,0.0,0.0,0.7216095328330994,0.011390387080609798,0.04746023938059807,3.1072781085968018,0.1218133494257927,3.1072781085968018,0.1218133494257927,148.40719604492188,0.0,97.46930694580078
119,4.017726421356201,0.9924399256706238,0.0,0.0,0.8063775897026062,-0.06188742071390152,-0.21536405384540558,3.1006312370300293,0.11685425043106079,3.1006312370300293,0.11685425043106079,162.7581787109375,0.0,106.2573013305664
120,4.035293817520142,0.9924399256706238,0.0,0.0,0.8986191153526306,0.0005549584748223424,-0.020549122244119644,3.096947431564331,0.10598776489496231,3.096947431564331,0.10598776489496231,190.22763061523438,0.0,57.815673828125
121,4.0670695304870605,0.9924399256706238,0.0,0.0,0.8250870108604431,0.025380022823810577,-0.058675747364759445,3.094707489013672,0.1017148569226265,3.094707489013672,0.1017148569226265,219.0115966796875,0.0,24.745460510253906
122,4.082787752151489,0.9924399256706238,0.0,0.0,0.8841696381568909,0.04349647834897041,-0.07101508229970932,3.094855785369873,0.0930759534239769,3.094855785369873,0.0930759534239769,219.85202026367188,0.0,79.3461685180664
