t_step,wall_time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_wz,roll,pitch
0,0.030722379684448242,0.5667065382003784,0.0,0.0,-0.05793812870979309,0.02029675804078579,0.30487412214279175,-3.1368956565856934,-0.003201622748747468
1,0.23562049865722656,0.5667065382003784,0.0,0.0,-0.05007343739271164,0.015167723409831524,0.14231880009174347,-3.1250624656677246,-0.024268358945846558
2,0.26882314682006836,0.5667065382003784,0.0,0.0,-0.04788542911410332,0.009431872516870499,0.050048936158418655,-3.1124494075775146,-0.0479554608464241
3,0.30030274391174316,0.5667065382003784,0.0,0.0,-0.04054354876279831,0.0026593271177262068,0.07562462240457535,-3.103478193283081,-0.06728294491767883
4,0.3155484199523926,0.5667065382003784,0.0,0.0,-0.028909750282764435,-0.0029507577419281006,0.1835622489452362,-3.0975043773651123,-0.08125000447034836
5,0.37074923515319824,0.5667065382003784,0.0,0.0,-0.005802634172141552,-0.011210213415324688,0.3199903666973114,-3.0926480293273926,-0.09221898019313812
6,0.38364267349243164,0.5667065382003784,0.0,0.0,0.016370410099625587,-0.01724528707563877,0.44528841972351074,-3.0912363529205322,-0.10309591144323349
7,0.43247032165527344,0.5667065382003784,0.0,0.0,0.03902880847454071,-0.01972620189189911,0.5505924820899963,-3.094043493270874,-0.1102570965886116
8,0.4512965679168701,0.5667065382003784,0.0,0.0,0.05736864358186722,-0.01517646387219429,0.5703033208847046,-3.1019673347473145,-0.11127681285142899
9,0.5002079010009766,0.5667065382003784,0.0,0.0,0.044545114040374756,-0.004148218780755997,0.5159488916397095,-3.1134445667266846,-0.09729663282632828
10,0.5149314403533936,0.5667065382003784,0.0,0.0,0.0805101990699768,-0.2932625412940979,0.7322636246681213,-3.112440586090088,-0.06015486642718315
11,0.551706075668335,0.5667065382003784,0.0,0.0,0.00881835538893938,-0.24581332504749298,0.5884685516357422,-3.0032434463500977,-0.06973803043365479
12,0.5646579265594482,0.5667065382003784,0.0,0.0,-0.039546504616737366,-0.12961287796497345,0.10791100561618805,-2.961073637008667,-0.05562406778335571
13,0.5966222286224365,0.5667065382003784,0.0,0.0,-0.0705493688583374,-0.025012938305735588,-0.2523525655269623,-2.9410476684570312,-0.06014801561832428
